species	phenology lower	phenology upper	mean phenology	year	latitude	longitude	mean centre latitude	grid_50km	grid_5km	tray
frass	149	157	153	2009	52.273722	-3.560831	-0.355758775	5 5	53 58	ELAN 
frass	157	163	160	2009	52.273741	-3.559366	-0.355739775	5 5	53 58	ELAN 
frass	149	157	153	2009	52.272823	-3.560799	-0.356657775	5 5	53 58	ELAN 
frass	145.5	147.5	146.5	2009	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	145.5	147.5	146.5	2009	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	139.5	141.5	140.5	2009	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	139.5	141.5	140.5	2009	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	149.5	152.5	151	2009	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	122.5	126.5	124.5	2009	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	145.5	147.5	146.5	2009	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	139.5	141.5	140.5	2009	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	126	131	128.5	2009	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	131	136	133.5	2009	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	126	131	128.5	2009	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	126	131	128.5	2009	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	137	142	139.5	2009	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	137	142	139.5	2009	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	137	142	139.5	2009	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	137	142	139.5	2009	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	145.5	147.5	146.5	2009	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	145.5	147.5	146.5	2009	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	145.5	147.5	146.5	2009	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	145.5	159.5	152.5	2009	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	145.5	147.5	146.5	2009	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	149.5	152.5	151	2009	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	139.5	141.5	140.5	2009	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	139.5	141.5	140.5	2009	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	145.5	147.5	146.5	2009	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	145.5	147.5	146.5	2009	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	139.5	141.5	140.5	2009	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	139.5	141.5	140.5	2009	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	126	131	128.5	2009	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	126	131	128.5	2009	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	126	131	128.5	2009	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	126	131	128.5	2009	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	126	131	128.5	2009	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	126	131	128.5	2009	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	121	126	123.5	2009	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	121	126	123.5	2009	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	145.5	147.5	146.5	2009	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	145.5	147.5	146.5	2009	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	139.5	141.5	140.5	2009	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	139.5	141.5	140.5	2009	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	145.5	147.5	146.5	2009	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	145.5	147.5	146.5	2009	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	145.5	147.5	146.5	2009	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	145.5	147.5	146.5	2009	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	130.46	136.46	133.46	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	130.55	136.55	133.55	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	130.8	136.8	133.8	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	128.14	134.14	131.14	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	129.54	135.54	132.54	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	129.33	135.33	132.33	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	123.32	129.32	126.32	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	130.22	136.22	133.22	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	128.27	134.27	131.27	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	121	127	124	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	129.31	135.31	132.31	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	129.56	135.56	132.56	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.71	139.71	136.71	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	141.22	147.22	144.22	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.12	138.12	135.12	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.74	138.74	135.74	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.18	139.18	136.18	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	130.47	136.47	133.47	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.02	139.02	136.02	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.07	139.07	136.07	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	121.55	127.55	124.55	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	129.81	135.81	132.81	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	130.87	136.87	133.87	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	131.6	137.6	134.6	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	125.24	131.24	128.24	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	127.5	133.5	130.5	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	131.09	137.09	134.09	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	141.49	147.49	144.49	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	130.55	136.55	133.55	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	125.66	131.66	128.66	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	140.36	146.36	143.36	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	129.27	135.27	132.27	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	124.48	130.48	127.48	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	125.58	131.58	128.58	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	128.82	134.82	131.82	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	131.37	137.37	134.37	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	134.15	140.15	137.15	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	128.32	134.32	131.32	2009	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	150	155	152.5	2010	56.139763	-3.91565	3.510282225	13 5	139 56	ABBEY C 
frass	140	145	142.5	2010	56.140324	-3.91423	3.510843225	13 5	139 56	ABBEY C 
frass	150	155	152.5	2010	56.137363	-3.913922	3.507882225	13 5	139 56	ABBEY C 
frass	140	145	142.5	2010	56.13673	-3.914212	3.507249225	13 5	139 56	ABBEY C 
frass	138	145	141.5	2010	53.227407	-4.004893	0.597926225	7 5	74 53	ABER 
frass	138	145	141.5	2010	53.223232	-3.998166	0.593751225	7 5	74 53	ABER 
frass	138	145	141.5	2010	53.222989	-3.999264	0.593508225	7 5	74 53	ABER 
frass	138	145	141.5	2010	53.227018	-4.004515	0.597537225	7 5	74 53	ABER 
frass	155	162	158.5	2010	52.252894	-3.502964	-0.376586775	5 5	52 59	CAEGARW 
frass	140	145	142.5	2010	53.27212	-1.073418	0.642639225	7 9	75 92	CLUMBER P 
frass	140	145	142.5	2010	53.272493	-1.05789	0.643012225	7 9	75 92	CLUMBER P 
frass	140	145	142.5	2010	53.273692	-1.079158	0.644211225	7 9	75 92	CLUMBER P 
frass	140	145	142.5	2010	53.273558	-1.079235	0.644077225	7 9	75 92	CLUMBER P 
frass	140	143	141.5	2010	53.256884	-1.063194	0.627403225	7 9	74 92	CLUMBER2 
frass	140	143	141.5	2010	53.256535	-1.063382	0.627054225	7 9	74 92	CLUMBER2 
frass	140	143	141.5	2010	53.256538	-1.063771	0.627057225	7 9	74 92	CLUMBER2 
frass	140	143	141.5	2010	53.25665	-1.064219	0.627169225	7 9	74 92	CLUMBER2 
frass	151	158	154.5	2010	52.10336	-3.781194	-0.526120775	4 5	49 55	DINAS 
frass	151	158	154.5	2010	52.103382	-3.779734	-0.526098775	4 5	49 55	DINAS 
frass	151	158	154.5	2010	52.102462	-3.781158	-0.527018775	4 5	49 55	DINAS 
frass	151	158	154.5	2010	52.104325	-3.776852	-0.525155775	4 5	49 55	DINAS 
frass	151	158	154.5	2010	52.103404	-3.778275	-0.526076775	4 5	49 55	DINAS 
frass	139	146	142.5	2010	52.273722	-3.560831	-0.355758775	5 5	53 58	ELAN 
frass	139	146	142.5	2010	52.273741	-3.559366	-0.355739775	5 5	53 58	ELAN 
frass	139	146	142.5	2010	52.272823	-3.560799	-0.356657775	5 5	53 58	ELAN 
frass	147	154	150.5	2010	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	139.5	141.5	140.5	2010	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	139.5	141.5	140.5	2010	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	139.5	141.5	140.5	2010	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	139.5	141.5	140.5	2010	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	139.5	141.5	140.5	2010	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	139.5	141.5	140.5	2010	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	139.5	141.5	140.5	2010	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	139.5	141.5	140.5	2010	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	140	145	142.5	2010	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	140	145	142.5	2010	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	140	145	142.5	2010	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	140	145	142.5	2010	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	140	145	142.5	2010	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	140	145	142.5	2010	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	140	145	142.5	2010	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	140	145	142.5	2010	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	151	158	154.5	2010	56.590056	-5.799755	3.960575225	15 3	150 33	LOCHABER 
frass	151	158	154.5	2010	56.590056	-5.799755	3.960575225	15 3	150 33	LOCHABER 
frass	151	158	154.5	2010	56.590056	-5.799755	3.960575225	15 3	150 33	LOCHABER 
frass	151	158	154.5	2010	56.590056	-5.799755	3.960575225	15 3	150 33	LOCHABER 
frass	138.5	141.5	140	2010	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	151.5	153.5	152.5	2010	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	178.5	180.5	179.5	2010	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	151.5	153.5	152.5	2010	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	139.5	141.5	140.5	2010	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	150.5	153.5	152	2010	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	139.5	141.5	140.5	2010	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	139.5	141.5	140.5	2010	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	138.5	141.5	140	2010	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	137.5	139.5	138.5	2010	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	150.5	153.5	152	2010	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	138.5	141.5	140	2010	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	140	145	142.5	2010	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	140	145	142.5	2010	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	140	145	142.5	2010	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	140	145	142.5	2010	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	140	145	142.5	2010	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	140	145	142.5	2010	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	140	145	142.5	2010	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	140	145	142.5	2010	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	151.5	153.5	152.5	2010	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	138.5	141.5	140	2010	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	151.5	153.5	152.5	2010	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	151.5	153.5	152.5	2010	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	150.5	153.5	152	2010	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	150.5	153.5	152	2010	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	139.5	141.5	140.5	2010	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	139.5	141.5	140.5	2010	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	140	145	142.5	2010	50.598676	-3.723764	-2.030804775	1 5	15 55	YARNER 
frass	150	155	152.5	2010	50.596077	-3.735255	-2.033403775	1 5	15 55	YARNER 
frass	150	155	152.5	2010	50.595224	-3.732115	-2.034256775	1 5	15 55	YARNER 
frass	140	150	145	2010	50.593452	-3.724279	-2.036028775	1 5	15 55	YARNER 
frass	135	140	137.5	2011	56.139763	-3.91565	3.510282225	13 5	139 56	ABBEY C 
frass	130	135	132.5	2011	56.140324	-3.91423	3.510843225	13 5	139 56	ABBEY C 
frass	135	140	137.5	2011	56.137363	-3.913922	3.507882225	13 5	139 56	ABBEY C 
frass	130	135	132.5	2011	56.13673	-3.914212	3.507249225	13 5	139 56	ABBEY C 
frass	139	146	142.5	2011	52.116372	-3.812385	-0.513108775	4 5	49 55	AP 
frass	139	146	142.5	2011	52.116372	-3.812385	-0.513108775	4 5	49 55	AP 
frass	132	139	135.5	2011	52.116372	-3.812385	-0.513108775	4 5	49 55	AP 
frass	124	131	127.5	2011	54.081794	-2.661817	1.452313225	9 7	93 71	BELTWOOD 
frass	117	124	120.5	2011	54.081794	-2.661817	1.452313225	9 7	93 71	BELTWOOD 
frass	117	124	120.5	2011	54.087187	-2.661903	1.457706225	9 7	93 71	BLACKWOOD 
frass	124	131	127.5	2011	54.087187	-2.661903	1.457706225	9 7	93 71	BLACKWOOD 
frass	130	137	133.5	2011	52.098175	-3.826246	-0.531305775	4 5	49 54	BYLCHAU 
frass	130	137	133.5	2011	52.098175	-3.826246	-0.531305775	4 5	49 54	BYLCHAU 
frass	130	137	133.5	2011	52.098175	-3.826246	-0.531305775	4 5	49 54	BYLCHAU 
frass	133	140	136.5	2011	52.251977	-3.504398	-0.377503775	5 5	52 59	CAEGARW 
frass	133	140	136.5	2011	52.252913	-3.501499	-0.376567775	5 5	52 59	CAEGARW 
frass	133	140	136.5	2011	52.246509	-3.510072	-0.382971775	5 5	52 59	CAEGARW 
frass	131	138	134.5	2011	52.137311	-3.60866	-0.492169775	5 5	50 57	CAEPERCOM 
frass	145	152	148.5	2011	52.137311	-3.60866	-0.492169775	5 5	50 57	CAEPERCOM 
frass	131	138	134.5	2011	52.137311	-3.60866	-0.492169775	5 5	50 57	CAEPERCOM 
frass	135	141	138	2011	53.275672	-1.620454	0.646191225	7 8	75 85	CURBAR EDGE 
frass	127	135	131	2011	53.277688	-1.626915	0.648207225	7 8	75 84	CURBAR EDGE 
frass	135	141	138	2011	53.278369	-1.629083	0.648888225	7 8	75 84	CURBAR EDGE 
frass	130	137	133.5	2011	52.10336	-3.781194	-0.526120775	4 5	49 55	DINAS 
frass	130	137	133.5	2011	52.103382	-3.779734	-0.526098775	4 5	49 55	DINAS 
frass	130	137	133.5	2011	52.102462	-3.781158	-0.527018775	4 5	49 55	DINAS 
frass	130	137	133.5	2011	52.104325	-3.776852	-0.525155775	4 5	49 55	DINAS 
frass	130	137	133.5	2011	52.103404	-3.778275	-0.526076775	4 5	49 55	DINAS 
frass	133	140	136.5	2011	52.273722	-3.560831	-0.355758775	5 5	53 58	ELAN 
frass	133	140	136.5	2011	52.273741	-3.559366	-0.355739775	5 5	53 58	ELAN 
frass	133	140	136.5	2011	52.272823	-3.560799	-0.356657775	5 5	53 58	ELAN 
frass	124	131	127.5	2011	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	152	159	155.5	2011	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	152	159	155.5	2011	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	124	131	127.5	2011	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	128.5	129.5	129	2011	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	121.5	122.5	122	2011	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	109.5	112.5	111	2011	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	121.5	122.5	122	2011	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	124.5	125.5	125	2011	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	128.5	129.5	129	2011	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	128.5	129.5	129	2011	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	128.5	129.5	129	2011	53.38749	-1.531114	0.758009225	7 8	77 86	Glen.View 
frass	115	120	117.5	2011	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	120	125	122.5	2011	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	120	125	122.5	2011	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	115	120	117.5	2011	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	120	126	123	2011	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	126	131	128.5	2011	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	126	131	128.5	2011	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	120	126	123	2011	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	128.5	129.5	129	2011	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	124.5	125.5	125	2011	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	124.5	125.5	125	2011	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	128.5	129.5	129	2011	53.37505	-1.565725	0.745569225	7 8	77 85	Lodge.Lane 
frass	124.5	125.5	125	2011	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	128.5	129.5	129	2011	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	109.5	112.5	111	2011	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	128.5	129.5	129	2011	53.38019	-1.585744	0.750709225	7 8	77 85	North.Hagg 
frass	127	133	130	2011	53.309377	-1.625153	0.679896225	7 8	75 84	PADLEY GORGE 
frass	127	133	130	2011	53.311493	-1.620812	0.682012225	7 8	75 85	PADLEY GORGE 
frass	133	140	136.5	2011	53.309768	-1.623889	0.680287225	7 8	75 85	PADLEY GORGE 
frass	133	140	136.5	2011	53.312691	-1.61885	0.683210225	7 8	75 85	PADLEY GORGE 
frass	124.5	125.5	125	2011	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	124.5	125.5	125	2011	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	128.5	129.5	129	2011	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	124.5	125.5	125	2011	53.3816	-1.563933	0.752119225	7 8	77 85	Rails.Road 
frass	120	125	122.5	2011	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	120	125	122.5	2011	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	115	120	117.5	2011	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	115	120	117.5	2011	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	127	134	130.5	2011	52.260434	-3.056327	-0.369046775	5 6	52 65	TIMBER HILL 
frass	127	134	130.5	2011	52.260434	-3.056327	-0.369046775	5 6	52 65	TIMBER HILL 
frass	127	134	130.5	2011	52.260434	-3.056327	-0.369046775	5 6	52 65	TIMBER HILL 
frass	116	130	123	2011	53.303246	-0.853666	0.673765225	7 9	75 95	TRESWELL 
frass	140	145	142.5	2011	53.30312	-0.853669	0.673639225	7 9	75 95	TRESWELL 
frass	130	135	132.5	2011	53.306514	-0.858936	0.677033225	7 9	75 95	TRESWELL 
frass	121	125	123	2011	53.306552	-0.859085	0.677071225	7 9	75 95	TRESWELL 
frass	125	130	127.5	2011	53.308298	-0.854686	0.678817225	7 9	75 95	TRESWELL 
frass	125	130	127.5	2011	53.308418	-0.854983	0.678937225	7 9	75 95	TRESWELL 
frass	125	132	128.5	2011	54.172663	-2.795011	1.543182225	9 6	95 69	TROUGHBARROW 
frass	125	132	128.5	2011	54.172663	-2.795011	1.543182225	9 6	95 69	TROUGHBARROW 
frass	120	125	122.5	2011	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	115	120	117.5	2011	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	115	120	117.5	2011	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	120	125	122.5	2011	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	128.5	129.5	129	2011	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	124.5	125.5	125	2011	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	124.5	128.5	126.5	2011	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	128.5	129.5	129	2011	53.36998	-1.596631	0.740499225	7 8	77 85	Wyming.Top 
frass	128.5	129.5	129	2011	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	124.5	125.5	125	2011	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	128.5	129.5	129	2011	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	128.5	129.5	129	2011	53.37778	-1.593886	0.748299225	7 8	77 85	Wyming.Wood 
frass	136	141	138.5	2011	50.598676	-3.723764	-2.030804775	1 5	15 55	YARNER 
frass	131	136	133.5	2011	50.596077	-3.735255	-2.033403775	1 5	15 55	YARNER 
frass	126	131	128.5	2011	50.595224	-3.732115	-2.034256775	1 5	15 55	YARNER 
frass	131	136	133.5	2011	50.593452	-3.724279	-2.036028775	1 5	15 55	YARNER 
frass	163	170	166.5	2012	54.081794	-2.661817	1.452313225	9 7	93 71	BELTWOOD 
frass	142	149	145.5	2012	54.081794	-2.661817	1.452313225	9 7	93 71	BELTWOOD 
frass	142	149	145.5	2012	54.087187	-2.661903	1.457706225	9 7	93 71	BLACKWOOD 
frass	142	149	145.5	2012	54.087187	-2.661903	1.457706225	9 7	93 71	BLACKWOOD 
frass	149	156	152.5	2012	50.680986	-3.70413	-1.948494775	1 5	17 55	BRIDFORD 
frass	142	149	145.5	2012	50.681069	-3.698471	-1.948411775	1 5	17 56	BRIDFORD 
frass	142	149	145.5	2012	50.679374	-3.691333	-1.950106775	1 5	17 56	BRIDFORD 
frass	149	156	152.5	2012	50.682111	-3.6886	-1.947369775	1 5	17 56	BRIDFORD 
frass	149	156	152.5	2012	50.686255	-3.712815	-1.943225775	1 5	17 55	DUNSFORD 
frass	149	156	152.5	2012	50.687195	-3.710018	-1.942285775	1 5	17 55	DUNSFORD 
frass	149	156	152.5	2012	50.688115	-3.708636	-1.941365775	1 5	17 55	DUNSFORD 
frass	149	156	152.5	2012	50.686379	-3.704326	-1.943101775	1 5	17 55	DUNSFORD 
frass	142	149	145.5	2012	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	142	149	145.5	2012	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	142	149	145.5	2012	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	142	149	145.5	2012	54.090806	-2.657374	1.461325225	9 7	93 71	FAITHWAITE 
frass	151.5	152.5	152	2012	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
frass	146.5	148.5	147.5	2012	53.37576	-1.583406	0.746279225	7 8	77 85	Fox.Hagg 
