book_page,year,site,bander,date,time,nestID,unique_nestID,plot,plotLmt,band_in,band_out,original_band,species,dead,current_double_banded,color_combo_different,band_change,recap_betw_year,recap_witn_year,how_cap,stage_of_capt,ul_in,ll_in,ur_in,lr_in,gfe_in,ul_out,ll_out,ur_out,lr_out,gfe_out,picture,rel_status,ffm_s10,ffm_s9,ffm_s8,ffm_s7,ffm_s6,ffm_s5,ffm_s4,ffm_s3,ffm_s2,ffm_s1,ffm_p1,ffm_p2,ffm_p3,ffm_p4,ffm_p5,ffm_p6,ffm_p7,ffm_p8,ffm_p9,ffm_p10,tfm_1,tfm_2,tfm_3,tfm_4,tfm_5,tfm_6,bm_head,bm_neck,bm_back,bm_brst,bm_abd,culmen,total_head,tarsus,wing,toe,fat,weight,cone_wt,final_wt,field_sex,CHD_sex,DFA_score,DFA_sex,final_sex,how_sex,age,how_age,lat_corrected,long_corrected,total_blood_amt,genetic_blood_capillary_tube,genetic_blood_preservative,Hg_blood,ecotox_blood,stable_isotope_blood,malaria_blood,immune_blood,total_feathers_coll,Hg_feathers,pesa_feathers,contaminant_feathers,moss_feathers,AI_cloaca,AI_oral,AI_feces,fecal_sample,geo_serial_number,gps_tag_number,radio_transmitter,comments
2.01,2003,barr,ataylor,03-06-21,20,reph309,03reph309,brw4,in,NA,168181037,168181037,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"lg,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,44.6,22.4,129,22.1,1,69,18.5,50.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.26324,-156.49219,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.02,2003,barr,ataylor,03-06-21,103,reph308,03reph308,brw4,in,NA,168181038,168181038,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"dg,lg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,44.9,22.9,131,21.9,0,70,18.5,51.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.26386,-156.48467,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.03,2003,barr,ataylor,03-06-21,259,pesa403,03pesa403,brw2,out,NA,168181039,168181039,pesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"r,gf",-,"m,r,db",-,NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.5,51,27.2,135,23.5,1,85,18.5,66.5,f,NA,NA,NA,f,plumage,ahy,plumage,71.2902,-156.65587,40,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.04,2003,barr,ataylor,03-06-21,1600,reph363,03reph363,NARL,out,NA,168181040,168181040,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"dg,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,44.9,22.1,128,19.8,1,73.5,18.5,55,m,NA,NA,NA,m,plumage,ahy,plumage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.05,2003,barr,ataylor,03-06-25,1637,dunl201,03dunl201,brw3,in,NA,168181053,168181053,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"o,db",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,60.5,26.3,124,21.5,2,78.5,18.5,60,f,NA,38.31244,NA,f,chd,sy,plumage,71.26952,-156.53542,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.06,2003,barr,rlanctot,03-06-25,1842,reph004,03reph004,brw4,in,NA,168181054,168181054,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"dg,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,45.6,22.4,128,22.3,0,67,18.5,48.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.26289,-156.48641,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.07,2003,barr,rlanctot,03-06-25,1938,reph314,03reph314,brw4,in,NA,168181055,168181055,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"y,db",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,47.5,22.7,131,20.5,0,70.5,18.5,52,m,NA,NA,NA,m,plumage,ahy,plumage,71.26249,-156.48206,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.08,2003,barr,rlanctot,03-06-25,2026,reph406,03reph406,brw4,in,NA,168181056,168181056,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"dg,o",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,44.3,22.6,130,20.1,1,66,18.5,47.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.2616,-156.49622,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.09,2003,barr,rlanctot,03-06-26,1356,sesa506,03sesa506,brw2,in,NA,171173416,171173416,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"r,db",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,37.9,22,90,16.1,1,44,18.5,25.5,m,NA,NA,NA,m,culmen,ahy,plumage,71.2921,-156.65694,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.1,2003,barr,rlanctot,03-06-26,1519,dunl202,03dunl202,brw2,in,NA,168181057,168181057,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"o,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,61.7,27.4,123,21.4,1,80,18.5,61.5,f,NA,38.07838,NA,f,chd,ahy,plumage,71.29284,-156.65609,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.11,2003,barr,rlanctot,03-06-26,1600,pesa204,03pesa204,brw2,in,NA,168181058,168181058,pesa,NA,n,n,n,n,n,hand,inc,-,-,-,-,NA,"r,gf",-,"m,bk,db",-,NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,54.7,27.3,131,23.5,1,81,18.5,62.5,f,NA,NA,NA,f,plumage,ahy,plumage,71.29404,-156.6559,50,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bird caught by throwing bownet - no nest found but had brood patch; AT captured on nest 29 June (pesa204 on plot 2)
2.12,2003,barr,rlanctot,03-06-28,1707,dunl319,03dunl319,brw1,in,NA,168181059,168181059,dunl,NA,n,?,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"lg,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7,66,27.4,121,21,1,78.5,18.5,60,f,NA,39.51051,NA,f,chd,ahy,plumage,71.29597,-156.63663,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,color combo different when recaptured
2.13,2003,barr,rlanctot,03-06-28,1919,pesa318,03pesa318,brw1,in,NA,168181060,168181060,pesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"db,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.82,52.9,27.5,127,22.3,0,76.5,18.5,58,f,NA,NA,NA,f,plumage,ahy,plumage,71.29634,-156.64025,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.14,2003,barr,rlanctot,03-06-29,1643,reph008,03reph008,brw4,in,NA,168181061,168181061,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"r,db",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,44.5,21.7,125,20.9,1,67,18.5,48.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.26416,-156.49183,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.15,2003,barr,btrask,03-07-02,1131,dunl319,03dunl319,brw1,in,NA,168180610,168180610,dunl,NA,n,n,n,n,n,walk-in trap,inc,-,-,-,-,NA,-,"r,gf",m,"o,lg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.9,58.6,25.5,120,20,2,74,14,60,m,NA,36.21163,NA,m,chd,ahy,plumage,71.29597,-156.63663,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.16,2003,barr,btrask,03-07-02,1307,dunl305,03dunl305,brw1,in,NA,168180612,168180612,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"dg,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,57.3,26.6,119,18.5,2,78,14,64,m,NA,35.78275,NA,m,chd,ahy,plumage,71.29637,-156.63116,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.17,2003,barr,btrask,03-07-02,1513,dunl323,03dunl323,brw1,in,NA,168180613,168180613,dunl,NA,n,n,n,n,n,walk-in trap,inc,-,-,-,-,NA,-,"r,gf",m,"r,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,62.6,28.3,128,20.7,1,72.5,14,58.5,f,NA,38.38248,NA,f,chd,sy,plumage,71.30093,-156.63837,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.18,2003,barr,ataylor,03-07-02,1555,reph326,03reph326,brw1,in,NA,168180614,168180614,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"y,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,47.1,22.6,130,22.3,0,68,14,54,m,NA,NA,NA,m,plumage,ahy,plumage,71.30071,-156.63628,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.19,2003,barr,btrask,03-07-02,1642,reph211,03reph211,brw1,in,NA,168180615,168180615,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"dg,y",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,44.8,21.1,129,19.6,1,61,14,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.29993,-156.63094,10,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.2,2003,barr,gthomas,03-07-04,1152,dunl312,03dunl312,brw3,out,NA,168180618,168180618,dunl,NA,n,y,n,n,n,walk-in trap,inc,-,-,-,-,NA,-,"r,gf",m,"dg,y",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37.1,62.6,24.4,123,20.1,2,76,14,62,f,NA,38.10489,NA,f,chd,ahy,plumage,71.26023,-156.53051,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"old combos were: -/r,gf:m/dg,y AND y,gfe,E7/-:m/-"
2.21,2003,barr,ataylor,03-07-04,1340,dunl207,03dunl207,brw3,in,NA,168180619,168180619,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"lg,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,60.5,26.7,119,21.3,3,74.5,14,60.5,m,NA,36.22245,NA,m,chd-mate,ahy,plumage,71.26775,-156.5307,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.23,2003,barr,gthomas,03-07-04,1605,reph322,03reph322,brw4,in,NA,168180620,168180620,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"o,lg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,46.3,22.9,132,18.7,2,68,14,54,m,NA,NA,NA,m,plumage,ahy,plumage,71.26192,-156.49722,50,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.24,2003,barr,ataylor,03-07-05,1710,dunl012,03dunl012,brw3,out,NA,168180621,168180621,dunl,NA,y?,n,n,n,n,walk-in trap,inc,-,-,-,-,NA,-,"r,gf",m,"lg,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31.7,57.1,26.1,125,20.1,2,76,14,62,m,NA,36.03032,NA,m,chd,sy,plumage,71.265,-156.52577,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.25,2003,barr,btrask,03-07-06,1118,dunl104,03dunl104,brw3,in,NA,168180629,168180629,dunl,NA,y,n,n,n,n,walk-in trap,inc,-,-,-,-,NA,-,"r,gf",m,"y,lg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37.7,61.9,27.2,120,21.1,2,72,14,58,f,NA,37.8813,NA,f,chd,sy,plumage,71.26943,-156.5268,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.26,2003,barr,btrask,03-07-06,1151,reph206,03reph206,brw3,in,NA,168180630,168180630,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"lg,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22.5,47.2,25.5,135,22.2,2,67.5,14,53.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.26811,-156.52814,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.27,2003,barr,ataylor,03-07-06,1240,reph015,03reph015,brw3,in,NA,168180631,168180631,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"dg,o",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,45.5,22,121,21,0,67.5,14,53.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.26869,-156.52142,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.28,2003,barr,mburle,03-07-06,1900,pesa014,03pesa014,brw2,in,NA,168180633,168180633,pesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,"m,r,dg",-,NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,53.5,25.7,129,21.3,1,71.5,14,57.5,f,NA,NA,NA,f,plumage,ahy,plumage,71.29498,-156.64452,30,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.29,2003,barr,mburle,03-07-09,945,pesaA,03pesaA,brw4,out,NA,168180638,168180638,pesa,NA,n,n,n,n,n,hand,brood,-,-,-,-,NA,"gf,r",-,"m,db,o",-,NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,51.8,27.9,137,23.3,3,74,14,60,f,NA,NA,NA,f,plumage,ahy,plumage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,incidental capture south of plot 4
2.3,2003,barr,mburle,03-07-10,1250,pesa413,03pesa413,brw2,in,NA,168180641,168180641,pesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,"m,bl,o",-,NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,49.5,27.1,129.5,24.1,2,75.5,14,61.5,f,NA,NA,NA,f,plumage,ahy,plumage,71.29206,-156.64285,90,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing tail feather
2.31,2003,barr,mburle,03-07-10,1830,reph317,03reph317,brw1,in,NA,168180646,168180646,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"db,lg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,46.3,23.4,131,20,1,59,14,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.30025,-156.63908,20,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.01,2003,barr,ataylor,03-06-23,1116,dunl201,03dunl201,brw3,in,NA,168180602,168180602,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"db,y",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,61.1,26.1,125,22.2,1,73.5,14,59.5,m,NA,38.10272,NA,m,chd,ahy,plumage,71.26952,-156.53542,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,color bands added on 27 June
3.02,2003,barr,ataylor,03-06-24,1700,sesa502,03sesa502,brw2,in,NA,171173202,171173202,sesa,NA,n,y,n,n,n,bownet,inc,-,-,-,-,NA,-,r,m,"dg,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,37.2,19.9,93,15.4,1,36.5,14,22.5,m,NA,NA,NA,m,culmen,ahy,plumage,71.29558,-156.65136,90,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.03,2003,barr,ataylor,03-06-24,1804,sesa503,03sesa503,brw2,in,NA,171173203,171173203,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,r,m,"r,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,37.3,22.3,96,18.1,1,39,14,25,m,NA,NA,NA,m,culmen,ahy,plumage,71.29571,-156.65749,20,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.04,2003,barr,ataylor,03-06-26,1523,reph320,03reph320,brw1,in,NA,168180603,168180603,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"r,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,45.9,21.8,127,21.1,0,64,14,50,m,NA,NA,NA,m,plumage,ahy,plumage,71.29611,-156.62907,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.05,2003,barr,ataylor,03-06-27,1724,dunl312,03dunl312,brw3,out,NA,168180604,168180604,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"r,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,58.3,25.3,120,20.5,2,74,14,60,m,NA,35.78673,NA,m,chd,sy,plumage,71.26023,-156.53051,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.06,2003,barr,ataylor,03-06-27,1819,reph208,03reph208,brw3,in,NA,168180605,168180605,reph,NA,y,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"o,y",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,45.1,20.7,129,20.9,1,64,14,50,m,NA,NA,NA,m,plumage,ahy,plumage,71.26889,-156.53639,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.07,2003,barr,ataylor,03-06-27,1912,reph209,03reph209,brw3,in,NA,168180606,168180606,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"db,r",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,47.1,22.1,131,21.4,0,66,14,52,m,NA,NA,NA,m,plumage,ahy,plumage,71.2698,-156.53716,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.08,2003,barr,ataylor,03-06-27,2033,dunl507,03dunl507,brw3,out,NA,168180607,168180607,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"y,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,57.1,24.5,119,19.4,0,70.5,14,56.5,m,NA,34.38698,NA,m,chd,ahy,plumage,71.25699,-156.53532,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.09,2003,barr,ataylor,03-06-28,1927,dunl323,03dunl323,brw1,in,NA,168180608,168180608,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"lg,lg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,58.5,25.6,124,18.9,1,70,14,56,m,NA,36.27593,NA,m,chd,ahy,plumage,71.30093,-156.63837,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.1,2003,barr,ataylor,03-06-29,1042,rnph410,03rnph410,brw2,in,NA,171171309,171171309,rnph,NA,n,?,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"r,o",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41.4,19.9,106,18.7,0,44,14,30,m,NA,NA,NA,m,plumage,ahy,plumage,71.29106,-156.65913,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.11,2003,barr,ataylor,03-06-29,1508,dunl003,03dunl003,brw2,in,NA,168180609,168180609,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,gf",m,"lg,o",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35.9,60.7,26.1,122,21,2,73,14,59,m,NA,37.32284,NA,m,chd-mate,ahy,plumage,71.29108,-156.64414,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.12,2003,barr,ataylor,03-06-29,1710,sesa007,03sesa007,brw2,in,NA,171173210,171173210,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"lg,y",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,38.6,23,100,17.5,2,41,14,27,f,NA,NA,NA,f,culmen,ahy,plumage,71.29521,-156.64587,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.13,2003,barr,ataylor,03-06-30,1339,dunl009,03dunl009,brw3,out,NA,168181064,168181064,dunl,NA,n,y,n,n,n,walk-in trap,brood,-,-,-,-,NA,-,"r,gf",m,"dg,dg",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,57.9,26.7,119.5,18.6,0,81.5,18.5,63,u,NA,35.76796,NA,m,chd,ahy,plumage,71.26648,-156.52864,20,NA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.14,2003,barr,gthomas,03-07-02,1155,reph210,03reph210,brw2,in,NA,168181080,168181080,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,r",m,"r,db",NA,NA,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,22.9,46.9,23.5,135,22.3,1,68,18.5,49.5,m,NA,NA,NA,m,plumage,ahy,plumage,71.29222,-156.6524,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
