year,day,species,mass,,,
1999,25,REKN,132,,,
1999,25,REKN,185,,,
1999,25,REKN,144,,,
1999,25,REKN,147,,,
1999,25,REKN,144,,,
1999,25,REKN,162,,,
1999,25,REKN,178,,,
1999,25,REKN,156,,,
1999,25,REKN,167,,,
1999,25,REKN,205,,,
1999,25,REKN,125,,,
1999,25,REKN,160,,,
1999,25,REKN,150,,,
1999,25,REKN,137,,,
1999,25,REKN,172,,,
1999,25,REKN,137,,,
1999,25,REKN,138,,,
1999,25,REKN,174,,,
1999,25,REKN,127,,,
1999,25,REKN,190,,,
1999,25,REKN,140,,,
1999,25,REKN,110,,,
1999,25,REKN,202,,,
1999,25,REKN,132,,,
1999,25,REKN,174,,,
1999,25,RUTU,151,,,
1999,25,RUTU,132,,,
1999,25,RUTU,142,,,
1999,25,RUTU,105,,,
1999,25,RUTU,132,,,
1999,25,RUTU,167,,,
1999,25,RUTU,130,,,
1999,25,RUTU,144,,,
1999,25,RUTU,NA,,,
1999,25,RUTU,156,,,
1999,25,RUTU,160,,,
1999,25,RUTU,141,,,
1999,25,RUTU,126,,,
1999,25,RUTU,120,,,
1999,25,RUTU,140,,,
1999,25,RUTU,105,,,
1999,25,RUTU,119,,,
1999,25,RUTU,146,,,
1999,25,RUTU,129,,,
1999,25,RUTU,139,,,
1999,25,RUTU,152,,,
1999,25,RUTU,118,,,
1999,25,RUTU,148,,,
1999,25,RUTU,128,,,
1999,25,RUTU,126,,,
1999,25,RUTU,126,,,
1999,25,RUTU,123,,,
1999,25,RUTU,120,,,
1999,25,RUTU,115,,,
1999,25,RUTU,129,,,
1999,25,RUTU,103,,,
1999,25,RUTU,157,,,
1999,25,RUTU,124,,,
1999,27,REKN,147,,,
1999,27,REKN,130,,,
1999,27,REKN,198,,,
1999,27,REKN,186,,,
1999,27,REKN,174,,,
1999,27,REKN,187,,,
1999,27,REKN,168,,,
1999,27,REKN,164,,,
1999,27,REKN,155,,,
1999,27,REKN,167,,,
1999,27,REKN,116,,,
1999,27,REKN,150,,,
1999,27,REKN,187,,,
1999,27,REKN,169,,,
1999,27,REKN,187,,,
1999,27,REKN,168,,,
1999,27,REKN,108,,,
1999,27,REKN,123,,,
1999,27,REKN,177,,,
1999,27,REKN,172,,,
1999,27,REKN,214,,,
1999,27,REKN,121,,,
1999,27,REKN,135,,,
1999,27,REKN,121,,,
1999,27,REKN,149,,,
1999,27,REKN,151,,,
1999,27,REKN,125,,,
1999,27,REKN,169,,,
1999,27,REKN,155,,,
1999,27,REKN,152,,,
1999,27,REKN,124,,,
1999,27,REKN,182,,,
1999,27,REKN,146,,,
1999,27,REKN,150,,,
1999,27,REKN,192,,,
1999,27,REKN,150,,,
1999,27,REKN,180,,,
1999,27,REKN,151,,,
1999,27,REKN,170,,,
1999,27,REKN,126,,,
1999,27,REKN,112,,,
1999,27,REKN,173,,,
1999,27,REKN,NA,,,
1999,27,REKN,196,,,
1999,27,REKN,147,,,
1999,27,REKN,149,,,
1999,27,REKN,108,,,
1999,27,REKN,133,,,
1999,27,REKN,188,,,
1999,27,REKN,154,,,
1999,27,REKN,107,,,
1999,27,REKN,141,,,
1999,27,REKN,188,,,
1999,27,REKN,170,,,
1999,27,REKN,152,,,
1999,27,REKN,116,,,
1999,27,REKN,205,,,
1999,27,REKN,161,,,
1999,27,REKN,167,,,
1999,27,REKN,188,,,
1999,27,REKN,130,,,
1999,27,REKN,175,,,
1999,27,REKN,131,,,
1999,27,REKN,197,,,
1999,27,REKN,175,,,
1999,27,REKN,148,,,
1999,27,REKN,130,,,
1999,27,REKN,142,,,
1999,27,REKN,169,,,
1999,27,REKN,176,,,
1999,27,REKN,168,,,
1999,27,REKN,174,,,
1999,27,REKN,144,,,
1999,27,REKN,199,,,
1999,27,REKN,128,,,
1999,27,REKN,133,,,
1999,27,REKN,156,,,
1999,27,REKN,169,,,
1999,27,REKN,109,,,
1999,27,REKN,182,,,
1999,27,REKN,105,,,
1999,27,REKN,142,,,
1999,27,REKN,177,,,
1999,27,REKN,155,,,
1999,27,REKN,167,,,
1999,27,REKN,NA,,,
1999,27,REKN,155,,,
1999,27,REKN,176,,,
1999,27,REKN,164,,,
1999,27,REKN,163,,,
1999,27,REKN,182,,,
1999,27,REKN,151,,,
1999,27,REKN,143,,,
1999,27,REKN,131,,,
1999,27,REKN,146,,,
1999,27,REKN,163,,,
1999,27,REKN,160,,,
1999,27,REKN,173,,,
1999,27,REKN,184,,,
1999,27,REKN,165,,,
1999,27,REKN,132,,,
1999,27,REKN,169,,,
1999,27,REKN,NA,,,
1999,27,REKN,147,,,
1999,27,REKN,113,,,
1999,27,REKN,137,,,
1999,27,REKN,183,,,
1999,27,REKN,185,,,
1999,27,REKN,157,,,
1999,27,REKN,198,,,
1999,27,REKN,214,,,
1999,27,REKN,161,,,
1999,27,REKN,112,,,
1999,27,REKN,205,,,
1999,27,REKN,159,,,
1999,27,REKN,113,,,
1999,27,REKN,140,,,
1999,27,REKN,165,,,
1999,27,REKN,170,,,
1999,27,REKN,178,,,
1999,27,REKN,187,,,
1999,27,REKN,99,,,
1999,27,REKN,149,,,
1999,27,REKN,130,,,
1999,27,REKN,146,,,
1999,27,REKN,193,,,
1999,27,REKN,170,,,
1999,27,REKN,191,,,
1999,27,REKN,125,,,
1999,27,REKN,131,,,
1999,27,REKN,184,,,
1999,27,REKN,200,,,
1999,27,REKN,167,,,
1999,27,REKN,151,,,
1999,27,REKN,144,,,
1999,27,REKN,184,,,
1999,27,REKN,186,,,
1999,27,REKN,189,,,
1999,27,REKN,200,,,
1999,27,REKN,177,,,
1999,27,REKN,177,,,
1999,27,REKN,191,,,
1999,27,REKN,182,,,
1999,27,REKN,152,,,
1999,27,REKN,130,,,
1999,27,REKN,169,,,
1999,27,REKN,167,,,
1999,27,REKN,210,,,
1999,27,REKN,130,,,
1999,27,REKN,119,,,
1999,27,REKN,163,,,
1999,27,REKN,185,,,
1999,27,REKN,131,,,
1999,27,REKN,113,,,
1999,27,REKN,204,,,
1999,27,REKN,154,,,
1999,27,REKN,191,,,
1999,27,REKN,155,,,
1999,27,REKN,127,,,
1999,27,REKN,162,,,
1999,27,REKN,141,,,
1999,27,REKN,130,,,
1999,27,REKN,113,,,
1999,27,REKN,170,,,
1999,27,REKN,160,,,
1999,27,REKN,170,,,
1999,27,REKN,195,,,
1999,27,REKN,168,,,
1999,27,REKN,190,,,
1999,27,REKN,135,,,
1999,27,REKN,167,,,
1999,27,REKN,175,,,
1999,27,REKN,173,,,
1999,27,REKN,109,,,
1999,27,REKN,113,,,
1999,27,REKN,147,,,
1999,27,REKN,121,,,
1999,27,REKN,NA,,,
1999,27,REKN,172,,,
1999,27,REKN,102,,,
1999,27,REKN,200,,,
1999,27,REKN,149,,,
1999,27,REKN,125,,,
1999,27,REKN,133,,,
1999,27,REKN,144,,,
1999,27,REKN,152,,,
1999,27,REKN,143,,,
1999,27,REKN,186,,,
1999,27,REKN,168,,,
1999,27,REKN,165,,,
1999,27,REKN,144,,,
1999,27,REKN,156,,,
1999,27,REKN,114,,,
1999,27,REKN,169,,,
1999,27,REKN,180,,,
1999,27,REKN,177,,,
1999,27,REKN,164,,,
1999,27,REKN,143,,,
1999,27,REKN,167,,,
1999,27,REKN,124,,,
1999,27,REKN,207,,,
1999,27,REKN,144,,,
1999,27,REKN,191,,,
1999,27,REKN,178,,,
1999,27,REKN,126,,,
1999,27,REKN,139,,,
1999,27,REKN,189,,,
1999,27,REKN,109,,,
1999,27,REKN,141,,,
1999,27,REKN,151,,,
1999,27,REKN,106,,,
1999,27,REKN,190,,,
1999,27,REKN,180,,,
1999,27,REKN,180,,,
1999,27,REKN,130,,,
1999,27,REKN,104,,,
1999,27,REKN,204,,,
1999,27,REKN,146,,,
1999,27,REKN,160,,,
1999,27,REKN,134,,,
1999,27,REKN,191,,,
1999,27,REKN,184,,,
1999,27,REKN,155,,,
1999,27,REKN,151,,,
1999,27,REKN,110,,,
1999,27,REKN,146,,,
1999,27,REKN,121,,,
1999,27,REKN,211,,,
1999,27,REKN,152,,,
1999,27,REKN,182,,,
1999,27,REKN,140,,,
1999,27,REKN,175,,,
1999,27,REKN,190,,,
1999,27,REKN,144,,,
1999,27,REKN,200,,,
1999,27,REKN,117,,,
1999,27,REKN,196,,,
1999,27,REKN,191,,,
1999,27,REKN,166,,,
1999,27,REKN,212,,,
1999,27,REKN,155,,,
1999,27,REKN,166,,,
1999,27,REKN,160,,,
1999,27,REKN,146,,,
1999,27,REKN,187,,,
1999,27,REKN,175,,,
1999,27,REKN,91,,,
1999,27,REKN,162,,,
1999,27,REKN,136,,,
1999,27,REKN,177,,,
1999,27,REKN,149,,,
1999,27,REKN,190,,,
1999,27,REKN,132,,,
1999,27,REKN,178,,,
1999,27,REKN,193,,,
1999,27,REKN,162,,,
1999,27,REKN,192,,,
1999,27,REKN,119,,,
1999,27,REKN,177,,,
1999,27,REKN,152,,,
1999,27,REKN,206,,,
1999,27,REKN,113,,,
1999,27,REKN,197,,,
1999,27,REKN,126,,,
1999,27,REKN,143,,,
1999,27,REKN,113,,,
1999,27,REKN,106,,,
1999,27,REKN,189,,,
1999,27,REKN,158,,,
1999,27,REKN,169,,,
1999,27,REKN,148,,,
1999,27,REKN,157,,,
1999,27,REKN,190,,,
1999,27,REKN,185,,,
1999,27,REKN,129,,,
1999,27,REKN,136,,,
1999,27,REKN,179,,,
1999,27,REKN,161,,,
1999,27,REKN,189,,,
1999,27,REKN,171,,,
1999,27,REKN,156,,,
1999,27,REKN,184,,,
1999,27,RUTU,126,,,
1999,27,RUTU,157,,,
1999,27,RUTU,116,,,
1999,27,RUTU,129,,,
1999,27,RUTU,151,,,
1999,27,RUTU,167,,,
1999,27,RUTU,155,,,
1999,27,RUTU,135,,,
1999,27,RUTU,133,,,
1999,27,RUTU,148,,,
1999,27,RUTU,153,,,
1999,27,RUTU,113,,,
1999,27,RUTU,151,,,
1999,27,RUTU,122,,,
1999,27,RUTU,112,,,
1999,27,RUTU,127,,,
1999,27,RUTU,121,,,
1999,27,RUTU,122,,,
1999,27,RUTU,148,,,
1999,27,RUTU,122,,,
1999,27,RUTU,130,,,
1999,27,RUTU,116,,,
1999,27,RUTU,120,,,
1999,27,RUTU,146,,,
1999,27,RUTU,143,,,
1999,27,RUTU,140,,,
1999,27,RUTU,147,,,
1999,27,RUTU,149,,,
1999,27,RUTU,145,,,
1999,27,RUTU,161,,,
1999,27,RUTU,143,,,
1999,27,RUTU,139,,,
1999,27,RUTU,130,,,
1999,27,RUTU,153,,,
1999,27,RUTU,131,,,
1999,27,RUTU,160,,,
1999,27,RUTU,171,,,
1999,27,RUTU,126,,,
1999,29,REKN,193,,,
1999,29,REKN,182,,,
1999,29,REKN,103,,,
1999,29,REKN,121,,,
1999,29,REKN,136,,,
1999,29,REKN,186,,,
1999,29,REKN,220,,,
1999,29,REKN,198,,,
1999,29,REKN,169,,,
1999,29,REKN,180,,,
1999,29,REKN,174,,,
1999,29,REKN,172,,,
1999,29,REKN,185,,,
1999,29,REKN,183,,,
1999,29,REKN,194,,,
1999,29,REKN,216,,,
1999,29,REKN,151,,,
1999,29,REKN,178,,,
1999,29,REKN,144,,,
1999,29,REKN,167,,,
1999,29,REKN,197,,,
1999,29,REKN,115,,,
1999,29,REKN,216,,,
1999,29,REKN,170,,,
1999,29,REKN,168,,,
1999,29,REKN,184,,,
1999,29,REKN,144,,,
1999,29,REKN,188,,,
1999,29,REKN,170,,,
1999,29,REKN,186,,,
1999,29,REKN,175,,,
1999,29,REKN,140,,,
1999,29,REKN,187,,,
1999,29,REKN,179,,,
1999,29,REKN,207,,,
1999,29,REKN,167,,,
1999,29,REKN,210,,,
1999,29,REKN,164,,,
1999,29,REKN,207,,,
1999,29,REKN,195,,,
1999,29,REKN,172,,,
1999,29,REKN,199,,,
1999,29,REKN,208,,,
1999,29,REKN,186,,,
1999,29,REKN,199,,,
1999,29,REKN,168,,,
1999,29,REKN,187,,,
1999,29,REKN,198,,,
1999,29,REKN,176,,,
1999,29,REKN,176,,,
1999,29,REKN,151,,,
1999,29,REKN,202,,,
1999,29,REKN,187,,,
1999,29,REKN,188,,,
1999,29,REKN,199,,,
1999,29,REKN,177,,,
1999,29,REKN,208,,,
1999,29,REKN,203,,,
1999,29,REKN,191,,,
1999,29,REKN,141,,,
1999,29,REKN,205,,,
1999,29,REKN,124,,,
1999,29,REKN,187,,,
1999,29,REKN,195,,,
1999,29,REKN,176,,,
1999,29,REKN,107,,,
1999,29,REKN,193,,,
1999,29,REKN,95,,,
1999,29,REKN,155,,,
1999,29,REKN,181,,,
1999,29,REKN,124,,,
1999,29,REKN,142,,,
1999,29,REKN,160,,,
1999,29,REKN,179,,,
1999,29,REKN,178,,,
1999,29,REKN,185,,,
1999,29,REKN,180,,,
1999,29,REKN,197,,,
1999,29,REKN,148,,,
1999,29,REKN,168,,,
1999,29,REKN,159,,,
1999,29,REKN,167,,,
1999,29,REKN,177,,,
1999,29,REKN,198,,,
1999,29,REKN,190,,,
1999,29,REKN,151,,,
1999,29,REKN,173,,,
1999,29,REKN,190,,,
1999,29,REKN,155,,,
1999,29,REKN,183,,,
1999,29,REKN,149,,,
1999,29,REKN,188,,,
1999,29,REKN,171,,,
1999,29,REKN,193,,,
1999,29,REKN,174,,,
1999,29,REKN,204,,,
1999,29,REKN,173,,,
1999,29,REKN,172,,,
1999,29,REKN,201,,,
1999,29,REKN,124,,,
1999,29,REKN,188,,,
1999,29,REKN,149,,,
1999,29,REKN,160,,,
1999,29,REKN,205,,,
1999,29,REKN,149,,,
1999,29,REKN,203,,,
1999,29,REKN,189,,,
1999,29,REKN,211,,,
1999,29,REKN,150,,,
1999,29,REKN,174,,,
1999,29,REKN,174,,,
1999,29,REKN,175,,,
1999,29,REKN,187,,,
1999,29,REKN,201,,,
1999,29,REKN,183,,,
1999,29,REKN,170,,,
1999,29,REKN,196,,,
1999,29,REKN,207,,,
1999,29,REKN,173,,,
1999,29,REKN,179,,,
1999,29,REKN,151,,,
1999,29,REKN,187,,,
1999,29,REKN,170,,,
1999,29,REKN,119,,,
1999,29,REKN,194,,,
1999,29,REKN,182,,,
1999,29,REKN,166,,,
1999,29,REKN,177,,,
1999,29,REKN,165,,,
1999,29,REKN,151,,,
1999,29,REKN,NA,,,
1999,29,REKN,153,,,
1999,29,REKN,162,,,
1999,29,REKN,118,,,
1999,29,REKN,172,,,
1999,29,REKN,121,,,
1999,29,REKN,192,,,
1999,29,REKN,102,,,
1999,29,REKN,170,,,
1999,29,REKN,195,,,
1999,29,REKN,185,,,
1999,29,REKN,197,,,
1999,29,REKN,127,,,
1999,29,REKN,172,,,
1999,29,REKN,159,,,
1999,29,REKN,200,,,
1999,29,REKN,172,,,
1999,29,REKN,174,,,
1999,29,REKN,163,,,
1999,29,REKN,209,,,
1999,29,REKN,181,,,
1999,29,REKN,147,,,
1999,29,REKN,159,,,
1999,29,REKN,219,,,
1999,29,REKN,193,,,
1999,29,REKN,178,,,
1999,29,REKN,NA,,,
1999,29,REKN,141,,,
1999,29,REKN,163,,,
1999,29,REKN,185,,,
1999,29,REKN,182,,,
1999,29,REKN,135,,,
1999,29,REKN,186,,,
1999,29,REKN,171,,,
1999,29,REKN,162,,,
1999,29,REKN,148,,,
1999,29,REKN,200,,,
1999,29,REKN,175,,,
1999,29,REKN,178,,,
1999,29,REKN,161,,,
1999,29,REKN,194,,,
1999,29,REKN,155,,,
1999,29,REKN,191,,,
1999,29,REKN,197,,,
1999,29,REKN,182,,,
1999,29,REKN,181,,,
1999,29,REKN,184,,,
1999,29,REKN,140,,,
1999,29,REKN,159,,,
1999,29,REKN,139,,,
1999,29,REKN,179,,,
1999,29,REKN,156,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,196,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,188,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,196,,,
1999,29,REKN,NA,,,
1999,29,REKN,196,,,
1999,29,REKN,169,,,
1999,29,REKN,179,,,
1999,29,REKN,201,,,
1999,29,REKN,189,,,
1999,29,REKN,149,,,
1999,29,REKN,172,,,
1999,29,REKN,209,,,
1999,29,REKN,185,,,
1999,29,REKN,179,,,
1999,29,REKN,176,,,
1999,29,REKN,167,,,
1999,29,REKN,127,,,
1999,29,REKN,190,,,
1999,29,REKN,189,,,
1999,29,REKN,212,,,
1999,29,REKN,188,,,
1999,29,REKN,132,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,183,,,
1999,29,REKN,186,,,
1999,29,REKN,164,,,
1999,29,REKN,174,,,
1999,29,REKN,168,,,
1999,29,REKN,206,,,
1999,29,REKN,164,,,
1999,29,REKN,176,,,
1999,29,REKN,215,,,
1999,29,REKN,180,,,
1999,29,REKN,155,,,
1999,29,REKN,177,,,
1999,29,REKN,188,,,
1999,29,REKN,207,,,
1999,29,REKN,152,,,
1999,29,REKN,187,,,
1999,29,REKN,192,,,
1999,29,REKN,201,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,128,,,
1999,29,REKN,187,,,
1999,29,REKN,NA,,,
1999,29,REKN,186,,,
1999,29,REKN,186,,,
1999,29,REKN,203,,,
1999,29,REKN,220,,,
1999,29,REKN,NA,,,
1999,29,REKN,160,,,
1999,29,REKN,183,,,
1999,29,REKN,203,,,
1999,29,REKN,183,,,
1999,29,REKN,192,,,
1999,29,REKN,163,,,
1999,29,REKN,171,,,
1999,29,REKN,196,,,
1999,29,REKN,149,,,
1999,29,REKN,183,,,
1999,29,REKN,175,,,
1999,29,REKN,112,,,
1999,29,REKN,197,,,
1999,29,REKN,152,,,
1999,29,REKN,192,,,
1999,29,REKN,174,,,
1999,29,REKN,170,,,
1999,29,REKN,155,,,
1999,29,REKN,174,,,
1999,29,REKN,178,,,
1999,29,REKN,178,,,
1999,29,REKN,192,,,
1999,29,REKN,175,,,
1999,29,REKN,200,,,
1999,29,REKN,175,,,
1999,29,REKN,192,,,
1999,29,REKN,136,,,
1999,29,REKN,133,,,
1999,29,REKN,175,,,
1999,29,REKN,177,,,
1999,29,REKN,203,,,
1999,29,REKN,140,,,
1999,29,REKN,174,,,
1999,29,REKN,207,,,
1999,29,REKN,NA,,,
1999,29,REKN,158,,,
1999,29,REKN,181,,,
1999,29,REKN,173,,,
1999,29,REKN,189,,,
1999,29,REKN,185,,,
1999,29,REKN,196,,,
1999,29,REKN,191,,,
1999,29,REKN,180,,,
1999,29,REKN,179,,,
1999,29,REKN,183,,,
1999,29,REKN,148,,,
1999,29,REKN,199,,,
1999,29,REKN,181,,,
1999,29,REKN,177,,,
1999,29,REKN,142,,,
1999,29,REKN,188,,,
1999,29,REKN,213,,,
1999,29,REKN,181,,,
1999,29,REKN,156,,,
1999,29,REKN,193,,,
1999,29,REKN,140,,,
1999,29,REKN,157,,,
1999,29,REKN,165,,,
1999,29,REKN,163,,,
1999,29,REKN,195,,,
1999,29,REKN,171,,,
1999,29,REKN,144,,,
1999,29,REKN,168,,,
1999,29,REKN,180,,,
1999,29,REKN,146,,,
1999,29,REKN,161,,,
1999,29,REKN,166,,,
1999,29,REKN,172,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,211,,,
1999,29,REKN,211,,,
1999,29,REKN,NA,,,
1999,29,REKN,NA,,,
1999,29,REKN,177,,,
1999,29,REKN,181,,,
1999,29,REKN,172,,,
1999,29,REKN,184,,,
1999,29,REKN,NA,,,
1999,29,REKN,196,,,
1999,29,REKN,166,,,
1999,29,REKN,197,,,
1999,29,REKN,203,,,
1999,29,REKN,168,,,
1999,29,REKN,187,,,
1999,29,REKN,188,,,
1999,29,REKN,128,,,
1999,29,REKN,155,,,
1999,29,REKN,192,,,
1999,29,REKN,130,,,
1999,29,REKN,121,,,
1999,29,REKN,162,,,
1999,29,REKN,NA,,,
1999,29,REKN,153,,,
1999,29,REKN,190,,,
1999,29,REKN,162,,,
1999,29,REKN,159,,,
1999,29,REKN,184,,,
1999,29,RUTU,80,,,
1999,29,RUTU,134,,,
1999,29,RUTU,167,,,
1999,29,RUTU,139,,,
1999,29,RUTU,147,,,
1999,29,RUTU,161,,,
1999,29,RUTU,NA,,,
1999,29,RUTU,120,,,
1999,29,RUTU,140,,,
1999,29,RUTU,119,,,
1999,29,RUTU,140,,,
1999,29,RUTU,160,,,
1999,29,RUTU,116,,,
1999,29,RUTU,110,,,
1999,29,RUTU,124,,,
1999,29,RUTU,157,,,
1999,29,RUTU,135,,,
1999,29,RUTU,157,,,
1999,29,RUTU,93,,,
1999,29,RUTU,125,,,
1999,29,RUTU,131,,,
1999,29,RUTU,129,,,
1999,29,RUTU,133,,,
1999,29,RUTU,136,,,
1999,29,RUTU,158,,,
1999,29,RUTU,131,,,
1999,29,RUTU,132,,,
1999,29,RUTU,127,,,
1999,29,RUTU,133,,,
1999,29,RUTU,146,,,
1999,29,RUTU,156,,,
1999,29,RUTU,134,,,
1999,29,RUTU,140,,,
1999,29,RUTU,93,,,
1999,29,RUTU,162,,,
1999,29,RUTU,140,,,
1999,29,RUTU,137,,,
1999,29,RUTU,152,,,
1999,29,RUTU,153,,,
1999,29,RUTU,152,,,
1999,29,RUTU,115,,,
1999,29,RUTU,123,,,
1999,29,RUTU,147,,,
1999,29,RUTU,144,,,
1999,29,RUTU,100,,,
1999,29,RUTU,165,,,
1999,29,RUTU,132,,,
1999,29,RUTU,131,,,
1999,29,RUTU,112,,,
1999,29,RUTU,140,,,
1999,29,RUTU,142,,,
1999,29,RUTU,141,,,
1999,29,RUTU,105,,,
1999,29,RUTU,135,,,
1999,29,RUTU,132,,,
1999,29,RUTU,163,,,
1999,29,RUTU,143,,,
1999,29,RUTU,141,,,
1999,29,RUTU,148,,,
1999,29,RUTU,154,,,
1999,29,RUTU,164,,,
1999,29,RUTU,172,,,
1999,29,RUTU,106,,,
1999,29,RUTU,151,,,
1999,29,RUTU,140,,,
1999,29,RUTU,143,,,
1999,29,RUTU,126,,,
1999,29,RUTU,146,,,
1999,29,RUTU,153,,,
1999,29,RUTU,134,,,
1999,29,RUTU,165,,,
1999,29,RUTU,124,,,
1999,29,RUTU,117,,,
1999,29,RUTU,137,,,
1999,29,RUTU,111,,,
1999,29,RUTU,86,,,
1999,29,RUTU,101,,,
1999,29,RUTU,154,,,
1999,29,RUTU,118,,,
1999,29,RUTU,144,,,
1999,29,RUTU,136,,,
1999,29,RUTU,155,,,
1999,29,RUTU,132,,,
1999,29,RUTU,130,,,
1999,29,RUTU,125,,,
1999,29,RUTU,156,,,
1999,29,RUTU,143,,,
1999,29,RUTU,157,,,
1999,29,RUTU,154,,,
1999,29,RUTU,122,,,
1999,29,RUTU,145,,,
1999,29,RUTU,155,,,
1999,29,RUTU,164,,,
1999,29,RUTU,142,,,
1999,29,RUTU,117,,,
1999,29,RUTU,155,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,142,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,146,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
2000,14,REKN,NA,,,
