book_page,year,site,bander,date,time,nestID,unique_nestID,plot,plotLmt,band,species,chick_egg_number,recap_witn_year,stage_of_capt,ul,ll,ur,lr,gfe,rel_status,dead,culmen,tarsus,wing,weight,cone_wt,final_wt,est_age,lat,long,blood,genetic_blood_capillary_tube,genetic_blood_preservative,stable_isotope,buccal,color,gut,radio_transmitter,comments
9.51,2010,barr,ehsu,10-07-22,1145,pesa021,10pesa021,brw6,in,223135357,pesa,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.5,0,8.5,0,71.24214,-156.54893,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.51,2010,barr,ehsu,10-07-22,1145,pesa021,10pesa021,brw6,in,223135358,pesa,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.3,0,8.3,0,71.24214,-156.54893,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.51,2010,barr,ehsu,10-07-22,1145,pesa021,10pesa021,brw6,in,223135359,pesa,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.3,0,8.3,0,71.24214,-156.54893,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.51,2010,barr,ehsu,10-07-22,1145,pesa021,10pesa021,brw6,in,223135360,pesa,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.6,0,8.6,0,71.24214,-156.54893,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.71,2010,barr,ehsu,10-07-17,1114,reph345,10reph345,brw2,in,223135361,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.4,0,5.4,0,71.29114,-156.64545,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.51,2010,barr,ehsu,10-07-17,1340,pesa522,10pesa522,brw2,out,223135362,pesa,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8,0,8,0,71.29578,-156.65366,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.51,2010,barr,ehsu,10-07-17,1340,pesa522,10pesa522,brw2,out,223135363,pesa,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.1,0,8.1,0,71.29578,-156.65366,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.51,2010,barr,ehsu,10-07-17,1340,pesa522,10pesa522,brw2,out,223135364,pesa,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.3,0,8.3,0,71.29578,-156.65366,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.31,2010,barr,ehsu,10-07-18,1040,dunl641,10dunl641,brw8,in,223135365,dunl,chick3,n,brood,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,8,0,8,1,71.24783,-156.58137,filter,NA,NA,NA,NA,NA,NA,NA,NA
3.71,2010,barr,ehsu,10-07-17,1114,reph345,10reph345,brw2,in,223135366,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5,0,5,0,71.29114,-156.64545,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.71,2010,barr,ehsu,10-07-17,1114,reph345,10reph345,brw2,in,223135367,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.9,0,4.9,0,71.29114,-156.64545,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.71,2010,barr,ehsu,10-07-17,1114,reph345,10reph345,brw2,in,223135368,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.1,0,5.1,0,71.29114,-156.64545,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.29,2010,barr,ehsu,10-07-08,1100,dunl338,10dunl338,brw2,in,223135369,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.1,0,7.1,0,71.29317,-156.657,"20,filter",plain,NA,20,NA,NA,NA,NA,NA
3.29,2010,barr,ehsu,10-07-08,1100,dunl338,10dunl338,brw2,in,223135370,dunl,chick4,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.3,0,7.3,0,71.29317,-156.657,filter,NA,NA,NA,NA,NA,NA,NA,NA
12.25,2010,barr,ehsu,10-07-13,1240,reph238,10reph238,brw8,in,223135371,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.3,0,4.3,0,71.24877,-156.57454,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.25,2010,barr,ehsu,10-07-13,1240,reph238,10reph238,brw8,in,223135372,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.1,0,4.1,0,71.24877,-156.57454,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.35,2010,barr,ehsu,10-07-13,1003,pesa619,10pesa619,brw6,out,223135373,pesa,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,7.9,0,7.9,1,71.24031,-156.53859,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.41,2010,barr,ehsu,10-07-12,1445,basa011,10basa011,brw5,out,223135374,basa,chick3,n,nest,r,-,-,m,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,1,71.26016,-156.52815,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.07,2010,barr,ehsu,10-07-08,1430,dunl213,10dunl213,brw1,in,223135375,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.8,0,7.8,0,71.2956,-156.63284,"70,filter",plain,NA,70,NA,NA,NA,NA,NA
3.03,2010,barr,ehsu,10-07-07,1430,dunl303,10dunl303,brw2,in,223135376,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.6,0,7.6,0,71.29058,-156.64851,"110,filter",plain,NA,110,NA,NA,NA,NA,NA
3.29,2010,barr,ehsu,10-07-08,1100,dunl338,10dunl338,brw2,in,223135377,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.7,0,7.7,0,71.29317,-156.657,"10,filter",plain,NA,10,NA,NA,NA,NA,NA
4.11,2010,barr,ehsu,10-07-07,NA,dunl642,10dunl642,brw2,in,223135378,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.1,0,7.1,0,71.29346,-156.65489,"140,filter",plain,NA,140,NA,NA,NA,NA,NA
3.29,2010,barr,ehsu,10-07-08,1100,dunl338,10dunl338,brw2,in,223135379,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.5,0,7.5,0,71.29317,-156.657,"120,filter",plain,NA,120,NA,NA,NA,NA,NA
3.03,2010,barr,ehsu,10-07-08,941,dunl303,10dunl303,brw2,in,223135380,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,8,0,8,1,71.29058,-156.64851,filter,NA,NA,NA,NA,NA,NA,NA,NA
4.11,2010,barr,ehsu,10-07-07,NA,dunl642,10dunl642,brw2,in,223135381,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,6.9,0,6.9,0,71.29346,-156.65489,filter,NA,NA,NA,NA,NA,NA,NA,NA
4.11,2010,barr,ehsu,10-07-07,NA,dunl642,10dunl642,brw2,in,223135382,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7,0,7,0,71.29346,-156.65489,filter,NA,NA,NA,NA,NA,NA,NA,NA
1.03,2010,barr,abankert,10-07-14,920,reph327,10reph327,brw1,in,223135417,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.29616,-156.62938,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.59,2010,barr,cruiz,10-07-07,1155,reph335,10reph335,brw8,in,223135419,reph,chick1,n,brood,r,-,-,m,NA,band/rel,n,NA,NA,NA,4.6,0,4.6,0,71.24521,-156.57637,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.59,2010,barr,cruiz,10-07-07,1155,reph335,10reph335,brw8,in,223135421,reph,chick3,n,brood,r,-,-,m,NA,band/rel,n,NA,NA,NA,4.9,0,4.9,0,71.24521,-156.57637,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.59,2010,barr,cruiz,10-07-07,1155,reph335,10reph335,brw8,in,223135422,reph,chick2,n,brood,r,-,-,m,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,0,71.24521,-156.57637,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.21,2010,barr,abankert,10-07-12,1600,reph423,10reph423,brw1,in,223135428,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.29763,-156.63282,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.21,2010,barr,abankert,10-07-12,1600,reph423,10reph423,brw1,in,223135429,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,0,71.29763,-156.63282,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.21,2010,barr,abankert,10-07-12,1600,reph423,10reph423,brw1,in,223135430,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.4,0,5.4,0,71.29763,-156.63282,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.21,2010,barr,abankert,10-07-12,1600,reph423,10reph423,brw1,in,223135431,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.8,0,5.8,0,71.29763,-156.63282,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.09,2010,barr,abankert,10-07-13,1015,reph353,10reph353,brw5,in,223135433,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.4,0,5.4,0,71.26324,-156.53258,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.09,2010,barr,abankert,10-07-13,1015,reph353,10reph353,brw5,in,223135434,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.4,0,5.4,0,71.26324,-156.53258,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.09,2010,barr,abankert,10-07-13,1015,reph353,10reph353,brw5,in,223135435,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.26324,-156.53258,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.45,2010,barr,abankert,10-07-14,1010,reph053,10reph053,brw1,in,223135460,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,0,71.29894,-156.63686,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.45,2010,barr,abankert,10-07-14,1010,reph053,10reph053,brw1,in,223135461,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.4,0,5.4,0,71.29894,-156.63686,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.45,2010,barr,abankert,10-07-14,1010,reph053,10reph053,brw1,in,223135462,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.4,0,5.4,0,71.29894,-156.63686,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.45,2010,barr,abankert,10-07-14,1010,reph053,10reph053,brw1,in,223135463,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,0,71.29894,-156.63686,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.03,2010,barr,abankert,10-07-14,920,reph327,10reph327,brw1,in,223135464,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.4,0,4.4,0,71.29616,-156.62938,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.03,2010,barr,abankert,10-07-14,920,reph327,10reph327,brw1,in,223135465,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.6,0,4.6,0,71.29616,-156.62938,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.03,2010,barr,abankert,10-07-14,920,reph327,10reph327,brw1,in,223135466,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.6,0,4.6,0,71.29616,-156.62938,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.47,2010,barr,adoll,10-07-17,1050,reph130,10reph130,brw6,in,223135623,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.24331,-156.54123,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.47,2010,barr,adoll,10-07-17,1050,reph130,10reph130,brw6,in,223135624,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.6,0,5.6,0,71.24331,-156.54123,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.47,2010,barr,adoll,10-07-17,1050,reph130,10reph130,brw6,in,223135625,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.24331,-156.54123,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.31,2010,barr,adoll,10-07-17,1418,dunl641,10dunl641,brw8,in,223135626,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,8.5,0,8.5,0,71.24783,-156.58137,"30,filter",plain,NA,30,NA,NA,NA,NA,NA
12.31,2010,barr,adoll,10-07-17,1418,dunl641,10dunl641,brw8,in,223135627,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.7,0,7.7,0,71.24783,-156.58137,"40,filter",plain,NA,40,NA,NA,NA,NA,NA
1.37,2010,barr,adoll,10-07-18,1028,pesa644,10pesa644,brw1,in,223135628,pesa,chick1,n,nest,r,-,-,m,NA,band/rel,n,NA,NA,NA,9.4,0,9.4,0,71.2953,-156.62999,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.37,2010,barr,adoll,10-07-18,1028,pesa644,10pesa644,brw1,in,223135629,pesa,chick2,n,nest,r,-,-,m,NA,band/rel,n,NA,NA,NA,8.7,0,8.7,0,71.2953,-156.62999,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.37,2010,barr,adoll,10-07-18,1028,pesa644,10pesa644,brw1,in,223135630,pesa,chick3,n,nest,r,-,-,m,NA,band/rel,n,NA,NA,NA,8.5,0,8.5,0,71.2953,-156.62999,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.37,2010,barr,adoll,10-07-18,1028,pesa644,10pesa644,brw1,in,223135631,pesa,chick4,n,nest,r,-,-,m,NA,band/rel,n,NA,NA,NA,8.6,0,8.6,0,71.2953,-156.62999,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.15,2010,barr,adoll,10-07-21,1210,dunl361,10dunl361,brw5,in,223135632,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,6.8,0,6.8,0,71.26373,-156.53105,"15,filter",plain,NA,15,NA,NA,NA,NA,NA
16.15,2010,barr,adoll,10-07-21,1210,dunl361,10dunl361,brw5,in,223135633,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.8,0,7.8,0,71.26373,-156.53105,"30,filter",plain,NA,30,NA,NA,NA,NA,NA
16.15,2010,barr,adoll,10-07-21,1210,dunl361,10dunl361,brw5,in,223135634,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.5,0,7.5,0,71.26373,-156.53105,"10,filter",plain,NA,10,NA,NA,NA,NA,NA
16.15,2010,barr,adoll,10-07-21,1210,dunl361,10dunl361,brw5,in,223135635,dunl,chick4,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.4,0,7.4,0,71.26373,-156.53105,"15,filter",plain,NA,15,NA,NA,NA,NA,NA
4.07,2010,barr,ehsu,10-07-24,1153,pesa430,10pesa430,brw2,in,223135636,pesa,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,7.4,0,7.4,0,71.29231,-156.64452,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.07,2010,barr,ehsu,10-07-24,1153,pesa430,10pesa430,brw2,in,223135637,pesa,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,7.5,0,7.5,0,71.29231,-156.64452,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.07,2010,barr,ehsu,10-07-24,1153,pesa430,10pesa430,brw2,in,223135638,pesa,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.1,0,8.1,0,71.29231,-156.64452,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.07,2010,barr,ehsu,10-07-24,1153,pesa430,10pesa430,brw2,in,223135639,pesa,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,7.9,0,7.9,0,71.29231,-156.64452,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.21,2010,barr,abankert,10-07-15,545,reph123,10reph123,brw2,in,223135643,reph,chick1,n,nest,-,-,-,m,NA,band/rel,NA,NA,NA,NA,5.3,0,5.3,0,71.29176,-156.6494,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.21,2010,barr,abankert,10-07-15,545,reph123,10reph123,brw2,in,223135644,reph,chick2,n,nest,-,-,-,m,NA,band/rel,NA,NA,NA,NA,5.3,0,5.3,0,71.29176,-156.6494,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.21,2010,barr,abankert,10-07-15,545,reph123,10reph123,brw2,in,223135645,reph,chick3,n,nest,-,-,-,m,NA,band/rel,NA,NA,NA,NA,4.9,0,4.9,0,71.29176,-156.6494,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.73,2010,barr,abankert,10-07-15,620,reph231,10reph231,brw2,in,223135646,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.6,0,5.6,0,71.29043,-156.6447,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.73,2010,barr,abankert,10-07-15,620,reph231,10reph231,brw2,in,223135647,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.29043,-156.6447,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.73,2010,barr,abankert,10-07-15,620,reph231,10reph231,brw2,in,223135648,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.29043,-156.6447,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.73,2010,barr,abankert,10-07-15,620,reph231,10reph231,brw2,in,223135649,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.7,0,5.7,0,71.29043,-156.6447,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41,2010,barr,abankert,10-07-15,915,reph646,10reph646,brw1,in,223135651,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5,0,5,0,71.29998,-156.62725,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41,2010,barr,abankert,10-07-15,915,reph646,10reph646,brw1,in,223135652,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.6,0,5.6,0,71.29998,-156.62725,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41,2010,barr,abankert,10-07-15,915,reph646,10reph646,brw1,in,223135653,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.29998,-156.62725,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13,2010,barr,abankert,10-07-15,950,reph340,10reph340,brw1,in,223135654,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,0,71.29879,-156.63092,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13,2010,barr,abankert,10-07-15,950,reph340,10reph340,brw1,in,223135655,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.7,0,5.7,0,71.29879,-156.63092,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13,2010,barr,abankert,10-07-15,950,reph340,10reph340,brw1,in,223135656,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,0,71.29879,-156.63092,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13,2010,barr,abankert,10-07-15,950,reph340,10reph340,brw1,in,223135657,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,0,71.29879,-156.63092,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.15,2010,barr,abankert,10-07-15,1030,reph260,10reph260,brw1,in,223135658,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.3002,-156.6391,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.15,2010,barr,abankert,10-07-15,1030,reph260,10reph260,brw1,in,223135659,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.3002,-156.6391,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.15,2010,barr,abankert,10-07-15,1030,reph260,10reph260,brw1,in,223135660,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.9,0,4.9,0,71.3002,-156.6391,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.15,2010,barr,abankert,10-07-15,1030,reph260,10reph260,brw1,in,223135661,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.3002,-156.6391,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.61,2010,barr,abankert,10-07-15,1200,pesa343,10pesa343,brw2,in,223135662,pesa,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.4,0,8.4,0,71.29041,-156.64691,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.61,2010,barr,abankert,10-07-15,1200,pesa343,10pesa343,brw2,in,223135663,pesa,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,7.7,0,7.7,0,71.29041,-156.64691,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.07,2010,barr,abankert,10-07-18,825,pesa422,10pesa422,brw6,in,223135664,pesa,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,9.2,0,9.2,1,71.24201,-156.54014,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.07,2010,barr,abankert,10-07-18,825,pesa422,10pesa422,brw6,in,223135665,pesa,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.9,0,8.9,1,71.24201,-156.54014,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.07,2010,barr,abankert,10-07-18,825,pesa422,10pesa422,brw6,in,223135666,pesa,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.7,0,8.7,1,71.24201,-156.54014,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.07,2010,barr,abankert,10-07-18,825,pesa422,10pesa422,brw6,in,223135667,pesa,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,9.5,0,9.5,1,71.24201,-156.54014,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.21,2010,barr,abankert,10-07-22,1040,pesa371,10pesa371,brw2,in,223135669,pesa,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8,0,8,1,71.29273,-156.64315,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.21,2010,barr,abankert,10-07-22,1040,pesa371,10pesa371,brw2,in,223135670,pesa,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,8.2,0,8.2,1,71.29273,-156.64315,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.11,2010,barr,cruiz,10-07-08,855,dunl405,10dunl405,brwfwl,out,223135701,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.3,0,7.3,0,71.2795,-156.78861,"60,filter",plain,NA,60,NA,NA,NA,NA,NA
15.11,2010,barr,cruiz,10-07-08,855,dunl405,10dunl405,brwfwl,out,223135702,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.5,0,7.5,0,71.2795,-156.78861,filter,NA,NA,NA,NA,NA,NA,NA,NA
15.11,2010,barr,cruiz,10-07-08,855,dunl405,10dunl405,brwfwl,out,223135703,dunl,chick4,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.1,0,7.1,0,71.2795,-156.78861,filter,NA,NA,NA,NA,NA,NA,NA,NA
15.11,2010,barr,cruiz,10-07-08,855,dunl405,10dunl405,brwfwl,out,223135704,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,NA,NA,NA,7.2,0,7.2,0,71.2795,-156.78861,"10,filter",plain,NA,10,NA,NA,NA,NA,NA
16.03,2010,barr,rdugan,10-07-12,950,reph629,10reph629,brw5,in,223135705,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.9,0,5.9,0,71.26294,-156.53344,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3,2010,barr,rdugan,10-07-12,1512,reph355,10reph355,brw3,in,223135706,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.1,0,5.1,0,71.26903,-156.53195,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.29,2010,barr,rdugan,10-07-12,1358,reph330,10reph330,brw5,in,223135707,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,0,71.26471,-156.52389,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.03,2010,barr,rdugan,10-07-12,950,reph629,10reph629,brw5,in,223135708,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.7,0,5.7,0,71.26294,-156.53344,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.29,2010,barr,rdugan,10-07-12,1358,reph330,10reph330,brw5,in,223135709,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.5,0,4.5,0,71.26471,-156.52389,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.29,2010,barr,rdugan,10-07-12,1358,reph330,10reph330,brw5,in,223135710,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,0,71.26471,-156.52389,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3,2010,barr,rdugan,10-07-12,1512,reph355,10reph355,brw3,in,223135711,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.3,0,4.3,0,71.26903,-156.53195,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.22,2010,barr,rdugan,10-07-12,1140,reph009,10reph009,brw3,in,223135712,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5,0,5,0,71.26974,-156.53319,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.22,2010,barr,rdugan,10-07-12,1140,reph009,10reph009,brw3,in,223135713,reph,chick2,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,4.9,0,4.9,0,71.26974,-156.53319,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.22,2010,barr,rdugan,10-07-12,1140,reph009,10reph009,brw3,in,223135714,reph,chick3,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5,0,5,0,71.26974,-156.53319,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.22,2010,barr,rdugan,10-07-12,1140,reph009,10reph009,brw3,in,223135715,reph,chick4,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.1,0,5.1,0,71.26974,-156.53319,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3,2010,barr,rdugan,10-07-12,1110,reph355,10reph355,brw3,in,223135716,reph,chick1,n,nest,-,-,-,m,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,0,71.26903,-156.53195,NA,NA,NA,NA,NA,NA,NA,NA,NA
