1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,YEAR,DC_DISTANCE TO CENTER,MASS(g),PK_PEAK HEIGHT,HD_HATCHING DATE,HD_HATCHING DATE2,SYN_SYNCHRONY,SYN2_SYNCHRONY2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,4002.769291,11.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,4002.769291,10.1,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1042.601554,9.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1042.601554,10.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1042.601554,10.9,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1042.601554,10.8,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1042.601554,9.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1042.601554,8.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,11.2,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,9.2,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,9.6,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,9.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,10,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,9.4,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,10.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2049.05466,9.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,90,10,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,90,10,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,90,9.1,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,90,10.6,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,90,9.3,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,90,9.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1926.577276,10.2,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1926.577276,9.9,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1926.577276,10.5,0.7981425,-6.008130081,36.09762707,-13,169
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1999,1926.577276,10.8,0.7981425,-6.008130081,36.09762707,-13,169
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1999,1926.577276,10.8,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1926.577276,10.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1926.577276,10.4,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2176.55163,11.8,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2176.55163,9.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2176.55163,11.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,11,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,11.9,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,11.6,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,10.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,9.9,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,11.2,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,10.3,0.7981425,-6.008130081,36.09762707,-13,169
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1999,966.0020704,11.6,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,916.4900436,11.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,916.4900436,10.3,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,916.4900436,11.2,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,916.4900436,12,0.7981425,-6.008130081,36.09762707,-13,169
1,1,0,1,1,1,1,1,0,0,0,0,0,0,1999,916.4900436,10.8,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,916.4900436,11,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,916.4900436,10,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2694.290259,11.3,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2694.290259,11.3,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2694.290259,12.2,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2694.290259,10.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2694.290259,11.9,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2694.290259,10.8,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2694.290259,10,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1592.053077,10.7,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1592.053077,11,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1592.053077,10,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1592.053077,10.9,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1592.053077,10.8,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1592.053077,9.5,0.7981425,-6.008130081,36.09762707,-13,169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1778.25898,11.6,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1778.25898,10.6,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1778.25898,11,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,10.3,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,10.3,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,10.6,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,10.7,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,9.5,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,11.2,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,10.5,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1077.078456,12,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,451.8373601,10.9,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,451.8373601,11,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2537.750973,10.3,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2537.750973,10.8,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2537.750973,10.7,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2537.750973,10,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2537.750973,9.9,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2537.750973,10.2,0.7981425,-5.008130081,25.08136691,-12,144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,11,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,10,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,10.7,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,10.5,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,10.9,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,11.4,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,11.6,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,10.3,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3650.889755,10.5,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2682.385878,10.8,0.7981425,-4.008130081,16.06510675,-11,121
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1999,2682.385878,12.1,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2682.385878,11.6,0.7981425,-4.008130081,16.06510675,-11,121
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,2682.385878,12,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2682.385878,10.1,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2682.385878,10.7,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,11.5,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,11.5,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,10.7,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,12.3,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,11.8,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,11.7,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,11.8,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2736.765427,12,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2532.074249,11,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2532.074249,11.1,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2532.074249,12,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2532.074249,12.3,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2734.817179,10,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2734.817179,11,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2734.817179,10.3,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2734.817179,6.9,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2734.817179,10.5,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2734.817179,10.5,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1428.298638,9.2,0.7981425,-4.008130081,16.06510675,-11,121
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1808.868154,10.6,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1808.868154,10.5,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1808.868154,10.7,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1808.868154,11.3,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1808.868154,11.2,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1808.868154,10.9,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2317.611917,12,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2317.611917,11.2,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2317.611917,12.3,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2317.611917,11.5,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2317.611917,11,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2317.611917,11.6,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2050.52603,9.9,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2050.52603,9,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2050.52603,9.5,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2050.52603,9.6,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1999,2050.52603,9.1,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2050.52603,7,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2050.52603,10.5,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2050.52603,9.3,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1864.840208,11.3,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1864.840208,10.7,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1864.840208,10.7,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1864.840208,10.4,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1864.840208,10.5,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1864.840208,10.3,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2255.87677,11.5,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2255.87677,11.1,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2255.87677,11.2,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2255.87677,11.1,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2255.87677,11.8,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2255.87677,11,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1259.000397,10.4,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2242.353228,7.3,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2242.353228,9.3,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2242.353228,8.7,0.7981425,-3.008130081,9.048846586,-10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2977.10497,11.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2977.10497,10.7,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2977.10497,12.8,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2977.10497,12.4,0.7981425,-2.008130081,4.032586423,-9,81
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,2977.10497,11.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2977.10497,11.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2977.10497,12.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,10.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,11,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,11,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,11.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,10.9,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,10.6,0.7981425,-2.008130081,4.032586423,-9,81
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,10,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1957.622282,10.4,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,888.1981761,11.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,888.1981761,10.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,888.1981761,10.2,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,888.1981761,10.9,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,888.1981761,10.8,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,888.1981761,10.5,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,888.1981761,11.2,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2440.705021,10,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2440.705021,11,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2440.705021,11,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2440.705021,10.5,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2440.705021,11.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1611.758357,10.8,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1611.758357,11.5,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1611.758357,10.8,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1611.758357,10.5,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1611.758357,11.9,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1611.758357,10.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1362.674209,11.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1362.674209,11.7,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1362.674209,6.4,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1362.674209,11.2,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1362.674209,11.3,0.7981425,-2.008130081,4.032586423,-9,81
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,1362.674209,12,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1845.832603,10.5,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,11.1,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,10.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,9.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,11,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,10.7,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,10.1,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,10.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,9.4,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2110.063506,9.9,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2852.387246,11.5,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2852.387246,10.9,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2852.387246,11.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2852.387246,11.9,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2852.387246,11,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3532.931361,10.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3532.931361,10.8,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3532.931361,9.9,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3532.931361,9.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3532.931361,9.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3532.931361,9.5,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1794.545625,10.6,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1794.545625,9.7,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1794.545625,10.3,0.7981425,-2.008130081,4.032586423,-9,81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1794.545625,10.9,0.7981425,-2.008130081,4.032586423,-9,81
1,1,1,1,1,1,0,0,0,0,0,0,0,0,1999,1794.545625,9.8,0.7981425,-2.008130081,4.032586423,-9,81
