individual.id,year,laydate,no.fledged,no.recruits,mismatch,peakheight,T.nest.period,rain.nest.period,T.fledg.period,rain.fledg.period,arrivalT
933,1984,50,7,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1015,1984,43,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1071,1984,40,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1074,1984,40,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1076,1984,40,7,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1080,1984,40,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1101,1984,41,7,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1132,1984,51,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1143,1984,41,3,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1152,1984,45,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1166,1984,45,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1191,1984,42,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1235,1984,42,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1265,1984,43,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1277,1984,44,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1293,1984,43,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1298,1984,43,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1370,1984,44,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1375,1984,45,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1393,1984,45,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1403,1984,45,5,2,NA,NA,12.6,0.099,13.4,0.065,5.52
1414,1984,53,7,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1426,1984,45,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1427,1984,45.5,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
1428,1984,45.5,5,1,NA,NA,12.6,0.099,13.4,0.065,5.52
1438,1984,46,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1445,1984,46,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1463,1984,46,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
1468,1984,46,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1490,1984,46,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1497,1984,46.5,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1501,1984,47,7,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1512,1984,47,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1524,1984,47,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
1527,1984,57,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1528,1984,47,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1538,1984,47.5,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1540,1984,47.5,2,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1578,1984,49,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1590,1984,49,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1604,1984,50,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1636,1984,51,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1642,1984,51,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1651,1984,51,5,1,NA,NA,12.6,0.099,13.4,0.065,5.52
1662,1984,52,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1663,1984,52,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1668,1984,53,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1710,1984,56,1,0,NA,NA,12.6,0.099,13.4,0.065,5.52
1715,1984,57,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,47,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,43,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,47,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,54,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,42,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,45.5,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,36,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,36,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,50,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,42,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,46,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,54,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
9999,1984,34,0,0,NA,NA,12.6,0.099,13.4,0.065,5.52
205,1985,31,6,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
259,1985,40.5,6,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
394,1985,33,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
407,1985,33,7,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
475,1985,36,6,2,-16.1,NA,14,0.139,13.6,0.118,6.5175
493,1985,50,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
509,1985,35,6,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
529,1985,41,8,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
537,1985,41,7,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
570,1985,45,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
589,1985,35,8,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
602,1985,40,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
788,1985,51,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
795,1985,37,7,3,-16.1,NA,14,0.139,13.6,0.118,6.5175
810,1985,38,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
820,1985,38,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
832,1985,40,7,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
843,1985,44,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
850,1985,38,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
889,1985,40,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
901,1985,40,7,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
955,1985,39,4,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1004,1985,39.5,4,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1019,1985,44,4,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1030,1985,40,4,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1074,1985,42,7,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1076,1985,43,6,2,-16.1,NA,14,0.139,13.6,0.118,6.5175
1081,1985,40,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1123,1985,41,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1166,1985,42,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1180,1985,42,8,2,-16.1,NA,14,0.139,13.6,0.118,6.5175
1184,1985,42,5,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1185,1985,51,1,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1191,1985,46.5,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1192,1985,42,4,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1205,1985,42,6,2,-16.1,NA,14,0.139,13.6,0.118,6.5175
1214,1985,42,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1216,1985,42,3,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1233,1985,42,4,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1267,1985,43,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1273,1985,43,6,2,-16.1,NA,14,0.139,13.6,0.118,6.5175
1280,1985,43,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1315,1985,44,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1326,1985,44,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1327,1985,44,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1334,1985,44,5,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1335,1985,53.5,2,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1344,1985,44,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1348,1985,44,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1357,1985,44,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1359,1985,44,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1370,1985,47,4,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1378,1985,49,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1409,1985,45,7,3,-16.1,NA,14,0.139,13.6,0.118,6.5175
1414,1985,45,7,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1417,1985,45,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1482,1985,46,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1493,1985,46.5,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1494,1985,46.5,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1495,1985,46.5,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1539,1985,47.5,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1542,1985,47.5,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1560,1985,48,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1575,1985,49,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1584,1985,49,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1606,1985,50,4,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1609,1985,50,0,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1610,1985,50,0,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1617,1985,50,5,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1619,1985,50,6,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1635,1985,51,5,1,-16.1,NA,14,0.139,13.6,0.118,6.5175
1639,1985,51,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1656,1985,52,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1681,1985,53.5,5,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
1723,1985,59,4,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,60,0,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,34,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,51,0,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,36,8,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,45,4,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,44,6,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,39.5,0,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,44,0,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,46.5,0,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
9999,1985,38,7,0,-16.1,NA,14,0.139,13.6,0.118,6.5175
118,1986,38.5,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
220,1986,43,6,2,-22,NA,11.8,0.115,19.7,0.009,6.05
291,1986,41,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
427,1986,37,5,1,-22,NA,11.8,0.115,19.7,0.009,6.05
433,1986,38,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
507,1986,43,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
509,1986,38.5,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
537,1986,35,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
570,1986,35,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
576,1986,39,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
629,1986,36,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
639,1986,43,4,0,-22,NA,11.8,0.115,19.7,0.009,6.05
646,1986,36,7,1,-22,NA,11.8,0.115,19.7,0.009,6.05
666,1986,42,4,0,-22,NA,11.8,0.115,19.7,0.009,6.05
669,1986,36,4,1,-22,NA,11.8,0.115,19.7,0.009,6.05
714,1986,37,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
757,1986,37,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
788,1986,38.5,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
794,1986,37,5,1,-22,NA,11.8,0.115,19.7,0.009,6.05
798,1986,37,8,0,-22,NA,11.8,0.115,19.7,0.009,6.05
806,1986,37,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
863,1986,44,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
889,1986,38,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
899,1986,38.5,5,1,-22,NA,11.8,0.115,19.7,0.009,6.05
901,1986,38.5,6,2,-22,NA,11.8,0.115,19.7,0.009,6.05
902,1986,38.5,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
904,1986,38.5,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
906,1986,38.5,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
909,1986,38.5,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
929,1986,46,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
933,1986,43,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
935,1986,39,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
938,1986,39,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
945,1986,39,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
950,1986,39,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
951,1986,39,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
954,1986,39,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
973,1986,39,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
977,1986,47,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
988,1986,39,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1013,1986,40,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1015,1986,40,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1020,1986,48,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1025,1986,40,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1028,1986,40,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1036,1986,40,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1045,1986,51,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1048,1986,40,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1055,1986,40,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1074,1986,41,4,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1076,1986,45,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1080,1986,42,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1087,1986,40.5,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1110,1986,41,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1119,1986,41,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1137,1986,41,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1146,1986,41,5,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1161,1986,51,6,2,-22,NA,11.8,0.115,19.7,0.009,6.05
1163,1986,55,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1169,1986,42,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1182,1986,42,6,2,-22,NA,11.8,0.115,19.7,0.009,6.05
1185,1986,42,2,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1188,1986,42,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1194,1986,42,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1198,1986,42,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1208,1986,42,7,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1217,1986,42,3,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1221,1986,49,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1230,1986,42,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1259,1986,43,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1265,1986,44,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1297,1986,51,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1300,1986,43,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1305,1986,43,5,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1315,1986,44,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1354,1986,44,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1370,1986,49,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1378,1986,45,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1411,1986,45,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1430,1986,45.5,3,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1432,1986,45.5,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1433,1986,45.5,5,2,-22,NA,11.8,0.115,19.7,0.009,6.05
1465,1986,46,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1475,1986,46,7,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1515,1986,47,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1534,1986,47,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1549,1986,48,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1550,1986,48,6,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1569,1986,48,4,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1574,1986,49,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1584,1986,49,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1589,1986,49,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1591,1986,49,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1595,1986,49,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1611,1986,50,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1622,1986,50,7,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1623,1986,50,0,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1640,1986,51,2,1,-22,NA,11.8,0.115,19.7,0.009,6.05
1644,1986,51,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1694,1986,54.5,3,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1713,1986,56,4,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1718,1986,58,4,0,-22,NA,11.8,0.115,19.7,0.009,6.05
1733,1986,63,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,43,7,2,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,37,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,41,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,41,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,36,6,0,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,42,0,0,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,39,6,2,-22,NA,11.8,0.115,19.7,0.009,6.05
9999,1986,39,5,0,-22,NA,11.8,0.115,19.7,0.009,6.05
33,1987,27,5,1,-20,NA,12.8,0.133,14.1,0.093,5.115
56,1987,28,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
74,1987,29,4,0,-20,NA,12.8,0.133,14.1,0.093,5.115
118,1987,30,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
147,1987,30,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
186,1987,31,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
206,1987,31,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
220,1987,31,4,0,-20,NA,12.8,0.133,14.1,0.093,5.115
223,1987,31.5,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
226,1987,31.5,4,0,-20,NA,12.8,0.133,14.1,0.093,5.115
257,1987,32,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
258,1987,32,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
259,1987,32,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
283,1987,32,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
427,1987,34,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
433,1987,38,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
436,1987,42,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
449,1987,34,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
468,1987,34,8,0,-20,NA,12.8,0.133,14.1,0.093,5.115
553,1987,44,3,1,-20,NA,12.8,0.133,14.1,0.093,5.115
565,1987,35,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
576,1987,35,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
585,1987,35,7,1,-20,NA,12.8,0.133,14.1,0.093,5.115
639,1987,47,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
666,1987,36,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
709,1987,37,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
716,1987,49,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
759,1987,40,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
788,1987,37,7,1,-20,NA,12.8,0.133,14.1,0.093,5.115
807,1987,37.5,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
813,1987,38,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
832,1987,38,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
846,1987,38,3,1,-20,NA,12.8,0.133,14.1,0.093,5.115
851,1987,38,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
863,1987,38,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
878,1987,38,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
885,1987,38,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
933,1987,39,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
942,1987,39,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
957,1987,49,7,1,-20,NA,12.8,0.133,14.1,0.093,5.115
986,1987,43,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1019,1987,40,7,2,-20,NA,12.8,0.133,14.1,0.093,5.115
1020,1987,51,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1032,1987,56,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1033,1987,40,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1045,1987,51,3,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1057,1987,40,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1061,1987,40,5,1,-20,NA,12.8,0.133,14.1,0.093,5.115
1129,1987,41,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1149,1987,41,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1161,1987,51,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1192,1987,47,3,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1197,1987,42,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1221,1987,47,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1231,1987,42,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1232,1987,42,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1234,1987,42,1,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1257,1987,43,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1296,1987,43,1,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1297,1987,48,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1335,1987,44,2,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1366,1987,50,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
1396,1987,45,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1411,1987,49,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1422,1987,45,1,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1441,1987,46,5,1,-20,NA,12.8,0.133,14.1,0.093,5.115
1479,1987,46,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1515,1987,48,4,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1520,1987,47,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1523,1987,47,6,2,-20,NA,12.8,0.133,14.1,0.093,5.115
1566,1987,48,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1582,1987,49,3,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1583,1987,49,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1584,1987,51,2,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1589,1987,52,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1605,1987,50,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1620,1987,50,6,1,-20,NA,12.8,0.133,14.1,0.093,5.115
1625,1987,50,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1626,1987,50.5,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1633,1987,51,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1634,1987,51,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1643,1987,51,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1648,1987,51,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1652,1987,51,3,1,-20,NA,12.8,0.133,14.1,0.093,5.115
1673,1987,53,3,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1701,1987,55,3,1,-20,NA,12.8,0.133,14.1,0.093,5.115
1703,1987,55,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
1711,1987,56,3,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,40,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,41,5,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,28,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,34,7,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,50,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,54,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,41,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,32,6,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,31,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,40,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,40,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,47,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
9999,1987,45.5,0,0,-20,NA,12.8,0.133,14.1,0.093,5.115
74,1988,33,7,0,-8.8,NA,12.9,0.061,15.5,0.02,5.79
131,1988,30,7,0,-8.8,NA,12.9,0.061,15.5,0.02,5.79
207,1988,31,6,0,-8.8,NA,12.9,0.061,15.5,0.02,5.79
235,1988,32,6,0,-8.8,NA,12.9,0.061,15.5,0.02,5.79
238,1988,32,7,0,-8.8,NA,12.9,0.061,15.5,0.02,5.79
